編號,車位類別,車位價格,車位面積平方公尺
RPWNMLOKNHMFFCB38CA,坡道平面,0,32.77
RPWNMLOKNHMFFCB38CA,坡道平面,0,32.77
RPSVMLMKNHMFFCB58CA,坡道機械,300000,14.11
RPOVMLRKNHMFFCB68CA,一樓平面,0,
RPQVMLRKNHMFFCB88CA,坡道平面,1750000,20.27
RPQVMLRKNHMFFCB88CA,坡道平面,1750000,20.27
RPRQNLKKNHMFFCB87CA,坡道機械,500000,13.30
RPQRMLTJNHMFFCB58CA,坡道平面,0,
RPQRMLTJNHMFFCB58CA,坡道平面,0,
RPRRMLTJNHMFFCB68CA,坡道平面,0,29.84
RPRRMLTJNHMFFCB68CA,坡道平面,0,29.84
RPRRMLTJNHMFFCB68CA,坡道平面,0,29.84
RPWNMLSJNHMFFCB68CA,坡道平面,0,26.53
RPWNMLSJNHMFFCB68CA,坡道平面,0,26.53
RPPQMLSJNHMFFCB28CA,坡道平面,0,
RPWPMLTJNHMFFCB98CA,其他,0,32.66
RPWPMLNJOHMFFCB48CA,坡道平面,0,
RPWNMLOJOHMFFCB38CA,坡道機械,0,11.57
RPXNMLPJOHMFFCB58CA,坡道機械,0,
RPTOMLNLNHMFFBB08CA,坡道平面,1200000,31.24
RPTQMLMLNHMFFBB18CA,坡道平面,1150000,18.92
RPRSMLQKNHMFFBB48CA,坡道機械,0,13.61
RPXNMLRKNHMFFBB68CA,坡道平面,0,23.48
RPXNMLRKNHMFFBB68CA,坡道平面,0,23.48
RPOOMLRKNHMFFBB87CA,坡道平面,0,23.48
RPOOMLRKNHMFFBB87CA,坡道平面,0,23.48
RPPOMLRKNHMFFBB97CA,坡道平面,0,23.48
RPPOMLRKNHMFFBB97CA,坡道平面,0,23.48
RPQOMLRKNHMFFBB08CA,坡道平面,0,23.48
RPQOMLRKNHMFFBB08CA,坡道平面,0,23.48
RPROMLRKNHMFFBB18CA,坡道平面,1600000,23.48
RPSOMLRKNHMFFBB28CA,坡道平面,0,
RPTOMLRKNHMFFBB38CA,坡道平面,1300000,23.48
RPQPMLTKNHMFFBB38CA,坡道平面,0,27.53
RPQOMLQKNHMFFBB97CA,升降機械,0,
RPQNMLPKNHMFFBB77CA,坡道機械,900000,17.37
RPUNMLPKNHMFFBB18CA,坡道平面,0,14.98
RPVNMLPKNHMFFBB28CA,升降機械,0,
RPRPMLMKNHMFFBB77CA,坡道平面,830000,28.53
RPXRMLTJNHMFFBB56CA,坡道平面,0,
RPPSMLTJNHMFFBB48CA,升降機械,0,
RPWNMLTJNHMFFBB68CA,坡道平面,850000,23.72
RPXNMLTJNHMFFBB78CA,坡道平面,850000,23.72
RPQNMLOJOHMFFBB67CA,坡道平面,0,31.59
RPUOMLQJOHMFFAB28CA,坡道平面,1000000,29.84
RPVNMLMLNHMFFAB97CA,坡道平面,1500000,22.62
RPVNMLMLNHMFFAB97CA,坡道平面,1500000,22.62
RPVPMLSKNHMFFAB68CA,坡道平面,0,28.47
RPVNMLTKNHMFFAB58CA,坡道機械,1000000,15.99
RPROMLNLNHMFFAB77CA,坡道平面,0,25.76
RPPQMLOLNHMFFAB87CA,坡道機械,0,13.31
RPSOMLKKNHMFFAB47CA,坡道平面,0,23.41
RPSRMLLKNHMFFAB87CA,坡道機械,0,16.78
RPQNMLOKNHMFFAB57CA,坡道平面,1300000,19.84
RPQQMLQKNHMFFAB08CA,坡道平面,0,27.78
RPPOMLRKNHMFFAB87CA,坡道平面,1400000,19.84
RPVNMLRKNHMFFAB38CA,坡道平面,1250000,19.84
RPWNMLRKNHMFFAB48CA,坡道平面,1300000,19.84
RPXNMLRKNHMFFAB58CA,坡道平面,1200000,19.84
RPOOMLPKNHMFFAB57CA,坡道平面,1350000,35.38
RPVPMLLKNHMFFAB97CA,坡道平面,0,36.26
RPVPMLLKNHMFFAB97CA,坡道平面,0,36.26
RPPOMLLKNHMFFAB27CA,坡道平面,0,
RPUOMLPLNHMFFAB28CA,坡道平面,1300000,27.38
RPWQMLTKNHMFFAB98CA,坡道機械,0,8.84
RPXQMLTKNHMFFAB09CA,坡道平面,0,38.71
RPUOMLPJOHMFFAB18CA,坡道平面,0,28.17
RPXQMLQLNHMFFAB88CA,坡道機械,800000,23.01
RPORMLQLNHMFFAB08CA,坡道機械,1000000,23.68
RPTOMLMJOHMFFBB87CA,坡道平面,1350000,27.14
RPTOMLMJOHMFFBB87CA,坡道平面,1250000,23.88
RPPPMLMJOHMFFBB57CA,坡道平面,1350000,27.14
RPQPMLMJOHMFFBB67CA,坡道平面,1350000,27.14
RPRPMLMJOHMFFBB77CA,坡道平面,1350000,27.14
RPRPMLMJOHMFFBB77CA,坡道平面,1350000,27.14
RPSPMLMJOHMFFBB87CA,坡道平面,1350000,27.14
RPVOMLMJOHMFFBB08CA,坡道平面,1100000,27.14
RPXOMLMJOHMFFBB28CA,坡道平面,1250000,27.14
RPQQMLNJOHMFFBB87CA,坡道平面,0,
RPTNMLTLNHMFFBB58CA,坡道平面,1400000,34.09
RPPRMLLKNHMFFBB67CA,坡道平面,0,33.82
RPSNMLPKNHMFFBB97CA,坡道平面,1500000,30.42
RPSNMLPKNHMFFBB97CA,坡道平面,1500000,30.42
RPROMLQKNHMFFBB08CA,坡道機械,0,11.98
RPXOMLSKNHMFFBB88CA,坡道機械,0,
RPUOMLRKNHMFFBB48CA,坡道機械,0,
RPQNMLMLNHMFFBB57CA,坡道平面,1300000,32.82
RPQNMLMLNHMFFBB57CA,坡道平面,1300000,32.82
RPQNMLKLNHMFFBB37CA,坡道平面,0,33.04
RPQNMLKLNHMFFBB37CA,坡道平面,0,33.04
RPRNMLKLNHMFFBB47CA,坡道平面,0,33.04
RPRNMLKLNHMFFBB47CA,坡道平面,0,33.04
RPSNMLKLNHMFFBB57CA,坡道平面,0,33.04
RPSNMLKLNHMFFBB57CA,坡道平面,0,33.04
RPUPMLMLNHMFFBB18CA,坡道平面,1200000,
RPUOMLMLNHMFFBB08CA,坡道平面,1100000,32.06
RPUOMLMLNHMFFBB08CA,坡道平面,1100000,32.06
RPVOMLMLNHMFFBB18CA,坡道平面,1100000,32.06
RPVOMLMLNHMFFBB18CA,坡道平面,1100000,32.06
RPSQMLPLNHMFFBB38CA,坡道機械,0,
RPXRMLPJOHMFFCB98CA,坡道平面,0,
RPWTMLMJOHMFFCB78CA,坡道平面,0,24.85
RPWTMLMJOHMFFCB78CA,坡道平面,0,24.85
RPPRMLSJOHMFFCB48CA,其他,0,15.58
RPVQMLLKNHMFFCB28CA,坡道機械,0,
RPQRMLLKNHMFFCB87CA,坡道機械,700000,9.05
RPOSMLLKNHMFFCB77CA,坡道平面,1250000,15.89
RPTRMLLKNHMFFCB18CA,坡道機械,700000,9.05
RPURMLLKNHMFFCB28CA,坡道平面,1250000,15.89
RPSUMLLKNHMFFCB38CA,升降機械,0,
RPQSMLSKNHMFFCB68CA,坡道平面,0,15.83
RPQSMLSKNHMFFCB68CA,坡道平面,0,15.83
RPQPMLNLNHMFFCB97CA,坡道平面,800000,24.85
RPQUMLRKNHMFFCB78CA,坡道機械,0,
RPWUMLMKNHMFFCB88CA,坡道機械,0,
RPTOMLPKNHMFFCB28CA,坡道機械,0,
RPVNMLLJOHMFFCB97CA,坡道平面,0,23.21
RPVNMLLJOHMFFCB97CA,坡道平面,0,23.21
RPVQMLQLNHMFFCB88CA,坡道平面,0,
RPVQMLQLNHMFFCB88CA,坡道平面,0,
RPTQMLNLNHMFFCB38CA,坡道平面,0,24.85
RPTQMLNLNHMFFCB38CA,坡道平面,0,24.85
RPVQMLNLNHMFFCB58CA,坡道平面,0,24.85
RPVQMLNLNHMFFCB58CA,坡道平面,0,24.85
RPXQMLNLNHMFFCB78CA,坡道平面,0,24.85
RPXQMLNLNHMFFCB78CA,坡道平面,0,24.85
RPPRMLNLNHMFFCB08CA,坡道平面,825000,24.85
RPRRMLNLNHMFFCB28CA,坡道平面,825000,24.85
RPTRMLNLNHMFFCB48CA,坡道平面,0,24.85
RPTRMLNLNHMFFCB48CA,坡道平面,0,24.85
RPUPMLNLNHMFFCB38CA,坡道平面,0,24.85
RPUPMLNLNHMFFCB38CA,坡道平面,0,24.85
RPWPMLNLNHMFFCB58CA,坡道平面,0,24.85
RPWPMLNLNHMFFCB58CA,坡道平面,0,24.85
RPOQMLNLNHMFFCB87CA,坡道平面,0,24.85
RPOQMLNLNHMFFCB87CA,坡道平面,0,24.85
RPRNMLPLNHMFFCB08CA,坡道平面,1100000,41.88
RPRNMLPLNHMFFCB08CA,坡道平面,1100000,41.88
RPSNMLLKNHMFFAL48CA,坡道機械,0,
RPRNMLMKNHMFFCL68CA,坡道平面,0,34.60
RPRNMLRKNHMFFFL86CA,坡道平面,0,
RPQQMLKKNHMFFGL09CA,坡道機械,0,
RPSNMLPJOHMFFGL86CA,坡道機械,0,17.48
RPUNMLPJOHMFFGL07CA,坡道機械,0,17.65
RPVNMLPJOHMFFGL17CA,坡道機械,0,17.65
RPWNMLPJOHMFFGL27CA,坡道機械,0,17.65
RPXNMLPJOHMFFGL37CA,坡道機械,0,17.65
RPOOMLPJOHMFFGL56CA,坡道機械,0,17.65
RPPOMLPJOHMFFGL66CA,坡道機械,0,17.65
RPPNMLKLNHMFFGL78CA,坡道平面,1110000,36.04
RPQNMLKLNHMFFGL88CA,坡道平面,1110000,36.04
RPRNMLKLNHMFFGL98CA,坡道平面,1110000,36.04
RPSNMLKLNHMFFGL09CA,坡道平面,1110000,36.04
RPUNMLKLNHMFFGL66CA,坡道平面,1110000,36.04
RPSNMLLMNHMFFGL66CA,坡道平面,0,18.85
RPSNMLLMNHMFFGL66CA,坡道平面,0,18.85
RPTOMLTJNHMFFHL47CA,坡道平面,1000000,26.46
RPXNMLKLNHMFFHL07CA,坡道平面,0,
RPOOMLKLNHMFFHL88CA,坡道平面,0,
RPUNMLTKNHMFFHL57CA,其他,0,
RPTNMLMLNHMFFHL86CA,坡道機械,0,
RPQOMLSKNHMFFHL17CA,坡道平面,0,
RPUNMLSKNHMFFIL57CA,坡道機械,0,
RPSOMLSKNHMFFHL37CA,升降機械,0,
RPTQMLPJOHMFFGL27CA,坡道平面,0,32.37
RPPNMLMKNHMFFGL88CA,坡道平面,0,
RPPNMLOKNHMFFGL09CA,坡道平面,0,
RPPOMLMKNHMFFGL98CA,坡道平面,800000,
RPQNMLMJOHMFFFL88CA,坡道平面,0,
RPVNMLRKNHMFFFL27CA,坡道平面,0,
RPUNMLPKNHMFFFL96CA,坡道平面,0,
RPUNMLLKNHMFFFL56CA,坡道平面,1000000,9.17
RPUNMLLKNHMFFFL56CA,坡道平面,1000000,9.17
SPUNMLLKNHMFFFL66CA,坡道平面,1000000,9.17
SPUNMLLKNHMFFFL66CA,坡道平面,1000000,9.17
RPVNMLLKNHMFFFL66CA,坡道機械,0,
RPOOMLLKNHMFFFL68CA,升降機械,0,
RPQOMLLJOHMFFCL58CA,坡道平面,0,
RPUQMLTKNHMFFCL37CA,坡道平面,0,
RPWPMLTKNHMFFCL47CA,坡道平面,0,
RPUNMLLKNHMFFAL68CA,一樓平面,900000,26.85
RPROMLLKNHMFFAL48CA,坡道機械,0,
RPSOMLLKNHMFFAL58CA,升降平面,0,
RPTNMLPLNHMFFCB28CA,坡道平面,1500000,23.34
RPUNMLPLNHMFFCB38CA,坡道平面,1000000,
RPTNMLRLNHMFFCB48CA,坡道平面,0,
RPWVMLMKNHMFFCB98CA,坡道平面,0,27.50
RPWVMLMKNHMFFCB98CA,坡道平面,0,27.50
RPVSMLRKNHMFFCB09CA,坡道平面,0,32.18
RPVSMLRKNHMFFCB09CA,坡道平面,0,29.77
RPQRMLMLNHMFFCB08CA,坡道平面,0,27.12
RPSPMLMLNHMFFCB08CA,坡道平面,1600000,31.40
RPSPMLMLNHMFFCB08CA,坡道平面,1600000,31.40
RPRRMLLKNHMFFCB97CA,坡道平面,0,24.46
RPRRMLLKNHMFFCB97CA,坡道平面,0,24.46
RPXTMLMJOHMFFCB88CA,坡道平面,0,33.07
RPTQMLPLNHMFFBB48CA,坡道平面,1000000,28.02
RPWPMLPLNHMFFBB68CA,坡道平面,1250000,29.88
RPOQMLPLNHMFFBB97CA,坡道平面,1100000,28.02
RPPQMLPLNHMFFBB08CA,坡道平面,1050000,29.88
RPQQMLPLNHMFFBB18CA,坡道平面,1150000,29.88
RPRQMLPLNHMFFBB28CA,坡道平面,1050000,29.88
RPUPMLSKNHMFFBB68CA,坡道機械,0,
RPVPMLNLNHMFFBB38CA,坡道機械,0,11.59
RPSOMLPKNHMFFBB08CA,坡道平面,0,30.25
RPOQMLRKNHMFFBB08CA,坡道平面,0,20.49
RPVNMLTKNHMFFBB68CA,坡道平面,1050000,34.40
RPOOMLTKNHMFFBB08CA,坡道平面,1200000,35.81
RPROMLTKNHMFFBB38CA,坡道平面,1200000,35.81
RPSOMLTKNHMFFBB48CA,坡道平面,1250000,35.81
RPRPMLTKNHMFFBB48CA,坡道機械,0,
RPUNMLNKNHMFFBB97CA,坡道平面,0,
RPXPMLLKNHMFFBB28CA,升降機械,0,
RPPOMLLKNHMFFBB37CA,升降平面,0,
RPVNMLLKNHMFFBB87CA,坡道平面,0,36.40
RPOSMLKKNHMFFBB57CA,坡道平面,0,
RPSOMLQLNHMFFBB28CA,坡道平面,1050000,29.88
RPVOMLPJOHMFFAB28CA,坡道平面,0,33.41
RPTPMLKKNHMFFAB67CA,坡道機械,0,
RPUOMLLKNHMFFAB77CA,坡道平面,0,27.40
RPUOMLLKNHMFFAB77CA,坡道平面,0,27.40
RPUOMLLKNHMFFAB77CA,坡道平面,0,27.40
RPUNMLPKNHMFFAB08CA,坡道平面,1500000,21.17
RPQOMLRKNHMFFAB97CA,坡道平面,1450000,19.84
RPSOMLRKNHMFFAB18CA,坡道平面,1300000,19.84
RPRQMLRKNHMFFAB28CA,坡道平面,1050000,25.35
RPSQMLRKNHMFFAB38CA,坡道平面,1150000,28.16
RPRPMLLKNHMFFAB57CA,坡道平面,0,19.34
RPXNMLOLNHMFFAB38CA,坡道平面,1100000,23.86
RPOOMLOLNHMFFAB57CA,坡道平面,1000000,23.86
RPPOMLOLNHMFFAB67CA,坡道平面,1000000,23.86
RPQOMLOLNHMFFAB77CA,坡道平面,1000000,23.86
SPQOMLOLNHMFFAB87CA,坡道平面,1000000,23.86
RPURMLOLNHMFFAB48CA,坡道平面,0,23.86
RPURMLOLNHMFFAB48CA,坡道平面,0,20.54
RPWNMLQLNHMFFAB48CA,坡道平面,0,33.94
RPWNMLQLNHMFFAB48CA,坡道平面,0,33.94
RPORMLTKNHMFFAB28CA,坡道平面,1000000,23.86
RPUQMLTKNHMFFAB78CA,坡道平面,0,23.86
RPUQMLTKNHMFFAB78CA,坡道平面,0,20.54
RPRQMLTKNHMFFAB48CA,坡道平面,1100000,23.86
RPSPMLSKNHMFFAB38CA,坡道平面,0,38.71
RPSPMLSKNHMFFAB38CA,坡道平面,0,38.71
RPPQMLTKNHMFFAB28CA,坡道平面,1000000,23.86
RPSNMLRJOHMFFBB18CA,坡道平面,0,
RPVOMLNJOHMFFBB18CA,坡道平面,1300000,36.89
RPWOMLNJOHMFFBB28CA,坡道平面,1250000,36.89
RPUQMLQLNHMFFBB68CA,坡道機械,850000,24.44
RPVQMLQLNHMFFBB78CA,坡道機械,850000,24.44
RPWQMLQLNHMFFBB88CA,坡道平面,1450000,32.26
RPXQMLQLNHMFFBB98CA,坡道機械,850000,24.44
RPUPMLMKNHMFFBB08CA,坡道平面,0,
RPVOMLMKNHMFFBB08CA,坡道平面,0,
RPTNMLPKNHMFFBB08CA,坡道平面,1100000,32.69
RPWNMLPKNHMFFBB38CA,坡道平面,1100000,35.77
RPOOMLPKNHMFFBB67CA,坡道平面,920000,35.77
RPPOMLPKNHMFFBB77CA,坡道平面,0,35.77
RPROMLPKNHMFFBB97CA,坡道機械,0,
RPUOMLQKNHMFFBB38CA,坡道機械,0,14.73
RPWPMLRKNHMFFBB78CA,坡道平面,1100000,25.27
RPPPMLSKNHMFFBB18CA,坡道機械,0,
RPXOMLRKNHMFFBB78CA,坡道平面,0,30.96
RPRPMLQKNHMFFBB18CA,升降機械,0,
RPRPMLNLNHMFFBB97CA,坡道平面,0,28.12
RPPNMLNJOHMFFCB57CA,坡道平面,0,
RPTNMLOJOHMFFCB08CA,坡道機械,0,18.91
RPTNMLSJOHMFFCB48CA,坡道機械,0,
RPTNMLQJOHMFFCB28CA,坡道平面,1000000,26.82
RPTNMLQJOHMFFCB28CA,坡道平面,1000000,26.82
RPVSMLMKNHMFFCB58CA,坡道平面,0,32.84
RPVSMLMKNHMFFCB58CA,坡道平面,0,32.84
RPWSMLMKNHMFFCB68CA,坡道平面,0,32.84
RPWSMLMKNHMFFCB68CA,坡道平面,0,32.84
RPWSMLMKNHMFFCB68CA,坡道平面,0,32.84
RPXSMLMKNHMFFCB78CA,坡道平面,0,32.84
RPXSMLMKNHMFFCB78CA,坡道平面,0,32.84
RPXSMLMKNHMFFCB78CA,坡道平面,0,32.84
RPRTMLMKNHMFFCB28CA,坡道平面,0,32.84
RPRTMLMKNHMFFCB28CA,坡道平面,0,32.84
SPRTMLMKNHMFFCB38CA,坡道平面,0,32.84
SPRTMLMKNHMFFCB38CA,坡道平面,0,32.84
RPUTMLMKNHMFFCB58CA,坡道平面,0,36.21
RPTQMLMKNHMFFCB18CA,坡道平面,0,33.08
RPTQMLTKNHMFFCB88CA,坡道平面,0,16.55
RPTQMLTKNHMFFCB88CA,坡道平面,0,16.55
RPTQMLTKNHMFFCB88CA,坡道平面,0,16.55
RPOSMLTKNHMFFCB58CA,坡道平面,1200000,20.99
RPSOMLSKNHMFFCB48CA,坡道機械,0,19.38
RPURMLSKNHMFFCB98CA,坡道平面,1200000,
RPOPMLMLNHMFFCB67CA,坡道機械,0,
SPOPMLMLNHMFFCB77CA,坡道機械,0,
RPRVMLRKNHMFFCB98CA,坡道平面,0,
RPRVMLRKNHMFFCB98CA,坡道平面,0,
RPOOMLPKNHMFFCB77CA,坡道平面,0,
RPXNMLQKNHMFFCB68CA,坡道平面,800000,41.89
RPQOMLQKNHMFFCB08CA,坡道機械,0,
RPXPMLQLNHMFFCB98CA,坡道平面,1300000,26.42
RPPRMLLMNHMFFCB97CA,坡道平面,0,26.14
RPPRMLLMNHMFFCB97CA,坡道平面,0,26.14
RPRNMLRJOHMFFBL09CA,坡道平面,0,
RPVOMLRKNHMFFGL47CA,坡道平面,0,
RPWOMLSJOHMFFGL67CA,坡道平面,1200000,37.88
RPXOMLNJOHMFFGL27CA,坡道平面,4000000,41.36
RPXOMLNJOHMFFGL27CA,坡道平面,0,46.09
RPXOMLNJOHMFFGL27CA,坡道平面,0,46.09
RPPPMLNJOHMFFGL56CA,坡道平面,2400000,37.88
RPPPMLNJOHMFFGL56CA,坡道平面,0,37.88
RPRPMLNJOHMFFGL76CA,坡道平面,2400000,37.88
RPRPMLNJOHMFFGL76CA,坡道平面,0,37.88
RPXOMLMJOHMFFGL17CA,坡道平面,1200000,37.88
RPOPMLMJOHMFFGL98CA,坡道平面,2800000,41.36
RPOPMLMJOHMFFGL98CA,坡道平面,0,41.36
RPPPMLMJOHMFFGL09CA,坡道平面,1200000,41.36
RPQPMLMJOHMFFGL56CA,坡道平面,1200000,37.88
RPRPMLNLNHMFFGL86CA,坡道平面,1200000,31.77
RPUPMLNLNHMFFGL17CA,坡道平面,1100000,31.77
RPUPMLNLNHMFFGL17CA,坡道平面,1100000,31.77
RPXPMLNLNHMFFGL47CA,坡道平面,1200000,31.77
RPXPMLNLNHMFFGL47CA,坡道平面,1200000,31.77
RPPQMLNLNHMFFGL76CA,坡道平面,1200000,31.77
RPPNMLPLNHMFFGL66CA,坡道平面,1100000,31.77
RPSQMLNLNHMFFGL07CA,坡道平面,900000,33.09
RPUNMLPKNHMFFHL17CA,坡道平面,1200000,31.82
RPRNMLMKNHMFFHL56CA,坡道平面,0,39.19
RPPQMLRJOHMFFHL17CA,坡道平面,0,
RPTOMLQJOHMFFHL27CA,坡道平面,0,
RPTNMLOJOHMFFHL96CA,坡道平面,0,28.84
RPSPMLRKNHMFFBB48DA,坡道機械,0,
RPUNMLLMNHMFFHL96CA,坡道平面,1300000,36.41
RPWNMLQJOHMFFHL47CA,坡道平面,1300000,36.41
RPPOMLNLNHMFFHL66CA,坡道平面,1300000,36.41
RPROMLNLNHMFFHL86CA,坡道平面,1150000,36.41
RPWOMLNLNHMFFGL27CA,坡道平面,0,
RPWOMLNLNHMFFGL27CA,坡道平面,0,
RPQNMLNLNHMFFGL56CA,一樓平面,0,
RPSNMLNLNHMFFGL76CA,一樓平面,0,
RPTOMLTKNHMFFGL47CA,坡道平面,0,30.36
RPPOMLPKNHMFFGL66CA,坡道平面,0,15.08
RPQOMLPKNHMFFGL76CA,坡道平面,0,17.58
RPPNMLNLNHMFFFL98CA,坡道平面,0,
RPOOMLPLNHMFFCB87CA,坡道平面,0,
RPSQMLPKNHMFFCB38CA,坡道機械,0,9.90
RPPQMLPKNHMFFCB08CA,坡道平面,1350000,29.10
RPPVMLRKNHMFFCB78CA,坡道機械,0,
RPOQMLRKNHMFFCB18CA,坡道平面,0,
RPRNMLNLNHMFFCB87CA,坡道平面,0,
RPRRMLSKNHMFFCB68CA,坡道機械,0,
RPXQMLTKNHMFFCB66CA,坡道機械,0,9.05
RPXTMLMKNHMFFCB88CA,坡道平面,0,33.08
RPPNMLSJOHMFFCB08CA,坡道平面,0,
RPWNMLSJOHMFFCB78CA,坡道平面,0,40.25
RPROMLNJOHMFFCB87CA,坡道機械,0,6.31
RPUNMLKLOHMFFCB97CA,坡道平面,0,
RPWPMLNLNHMFFBB48CA,坡道機械,0,15.94
RPOQMLQKNHMFFBB97CA,坡道機械,800000,
RPOQMLQKNHMFFBB97CA,坡道機械,800000,
RPSQMLQKNHMFFBB38CA,坡道平面,0,23.59
RPSQMLQKNHMFFBB38CA,坡道平面,0,23.59
RPTQMLQKNHMFFBB48CA,坡道平面,0,21.68
RPTQMLQKNHMFFBB48CA,坡道平面,0,21.68
RPUQMLQKNHMFFBB58CA,坡道平面,800000,21.68
RPVQMLQKNHMFFBB68CA,坡道平面,0,21.68
RPVQMLQKNHMFFBB68CA,坡道平面,0,21.68
RPWOMLQKNHMFFBB58CA,坡道平面,0,
RPXNMLQKNHMFFBB58CA,坡道平面,0,25.81
RPXNMLQKNHMFFBB58CA,坡道平面,0,25.81
RPRNMLNKNHMFFBB67CA,坡道平面,0,26.48
RPRNMLNKNHMFFBB67CA,坡道平面,0,26.48
RPOPMLLMNHMFFBB57CA,坡道平面,1000000,
RPTQMLSJOHMFFBB68CA,坡道平面,0,27.05
RPWNMLLMNHMFFAB08CA,坡道平面,1200000,23.86
SPWNMLLMNHMFFAB18CA,坡道平面,1000000,20.54
RPROMLTJOHMFFAB28CA,坡道平面,0,20.39
RPROMLTJOHMFFAB28CA,坡道平面,0,17.61
RPPOMLMLNHMFFAB47CA,坡道平面,1000000,32.50
RPQOMLMLNHMFFAB57CA,坡道平面,1000000,32.50
RPTRMLOLNHMFFAB38CA,坡道平面,1200000,23.86
RPWRMLOLNHMFFAB68CA,坡道平面,1100000,23.86
RPRRMLOLNHMFFAB18CA,坡道平面,0,20.54
RPRRMLOLNHMFFAB18CA,坡道平面,0,23.86
RPORMLOLNHMFFAB87CA,坡道平面,1100000,23.86
RPVQMLOLNHMFFAB48CA,坡道平面,0,20.54
RPVQMLOLNHMFFAB48CA,坡道平面,0,23.86
RPWQMLOLNHMFFAB58CA,坡道平面,1100000,23.86
RPUPMLOLNHMFFAB28CA,坡道平面,1200000,20.54
RPOQMLOLNHMFFAB77CA,坡道平面,1100000,23.86
RPROMLOLNHMFFAB87CA,坡道平面,1100000,23.86
RPSOMLOLNHMFFAB97CA,坡道平面,1100000,23.86
RPTOMLOLNHMFFAB08CA,坡道平面,1000000,23.86
RPVOMLOLNHMFFAB28CA,坡道平面,1000000,23.86
RPWOMLOLNHMFFAB38CA,坡道平面,0,23.86
RPXOMLOLNHMFFAB48CA,坡道平面,0,23.86
RPXOMLOLNHMFFAB48CA,坡道平面,0,20.54
RPPPMLOLNHMFFAB77CA,坡道平面,1100000,23.86
RPPOMLPKNHMFFAB67CA,升降機械,0,
RPROMLPKNHMFFAB87CA,坡道平面,0,23.10
RPSOMLPKNHMFFAB97CA,坡道平面,0,
RPQOMLTKNHMFFAB18CA,升降平面,0,
RPXPMLSKNHMFFAB88CA,坡道機械,0,
RPPOMLRJOHMFFAB87CA,坡道平面,0,25.76
RPQOMLRJOHMFFAB97CA,坡道平面,2000000,25.76
RPVPMLSJOHMFFAB68CA,坡道平面,0,29.75
RPWPMLSJOHMFFAB78CA,坡道機械,0,17.63
RPQQMLNKOHMFFAB87CA,坡道平面,0,15.99
RPORMLNKOHMFFAB77CA,坡道平面,0,42.17
RPORMLNKOHMFFAB77CA,坡道平面,0,42.17
RPORMLNKOHMFFAB77CA,坡道平面,0,42.17
RPRNMLKMNHMFFAB47CA,坡道平面,0,22.91
RPRRMLQLNHMFFAB38CA,坡道平面,0,24.04
RPWOMLQLNHMFFBB68CA,坡道機械,800000,
RPSNMLRLNHMFFBB28CA,坡道平面,0,
RPSNMLRLNHMFFBB28CA,坡道平面,0,
RPSPMLLMNHMFFBB97CA,坡道機械,0,
RPPOMLMKOHMFFBB57CA,坡道機械,0,12.23
RPRSMLNKOHMFFBB28CA,坡道平面,0,
RPUPMLQKNHMFFBB48CA,升降機械,0,
RPUPMLQKNHMFFBB48CA,升降機械,0,
RPUPMLRKNHMFFBB58CA,坡道平面,0,
RPTQMLOLNHMFFBB38CA,坡道平面,1500000,33.07
RPTQMLOLNHMFFBB38CA,坡道平面,1500000,33.07
RPQNMLQLNHMFFBB97CA,坡道平面,1000000,
RPQNMLQLNHMFFBB97CA,坡道平面,1000000,
RPQNMLQLNHMFFBB97CA,坡道平面,1000000,
RPQNMLQLNHMFFBB97CA,坡道平面,1000000,
RPXRMLPLNHMFFBB98CA,坡道平面,0,25.81
RPTNMLMLNHMFFBB87CA,坡道平面,1100000,33.24
RPTQMLTKNHMFFBB78CA,坡道平面,0,
RPUNMLNJOHMFFCB08CA,坡道平面,1200000,
RPPRMLLJOHMFFCB77CA,坡道平面,0,
RPQRMLLJOHMFFCB87CA,坡道機械,800000,35.68
RPWNMLQJOHMFFCB58CA,坡道平面,1800000,29.05
RPPOMLTKNHMFFCB28CA,坡道平面,1200000,21.83
RPRNMLTKNHMFFCB38CA,坡道平面,0,
RPRNMLTKNHMFFCB38CA,坡道機械,0,
RPXNMLTKNHMFFCB98CA,坡道平面,1250000,23.45
RPOSMLSKNHMFFCB48CA,坡道平面,1425000,33.08
RPOSMLSKNHMFFCB48CA,坡道平面,1425000,33.08
RPWRMLSKNHMFFCB56CA,坡道平面,1200000,33.08
RPXPMLMLNHMFFCB58CA,坡道平面,1050000,29.82
RPXPMLMLNHMFFCB58CA,坡道平面,1050000,29.82
RPRNMLRKNHMFFCB18CA,坡道平面,0,
RPRNMLRKNHMFFCB18CA,坡道機械,0,
RPWQMLRKNHMFFCB98CA,坡道平面,0,28.12
RPWQMLRKNHMFFCB98CA,坡道平面,0,28.12
RPQTMLRKNHMFFCB68CA,坡道平面,0,
RPOUMLRKNHMFFCB58CA,坡道平面,0,33.21
RPQNMLRLNHMFFCB18CA,坡道機械,0,
RPXNMLTKNHMFFAL17CA,坡道平面,1050000,
RPSOMLQKNHMFFAL09CA,坡道平面,0,
RPOOMLMJOHMFFCL48CA,一樓平面,500000,22.30
RPPNMLPLNHMFFFL56CA,坡道機械,0,
RPOOMLOLNHMFFFL09CA,坡道平面,1000000,26.50
RPVOMLQKNHMFFGL37CA,坡道平面,0,26.51
